datetime,headline,url,teaser,feed_name,feed_url
"September 22, 2017 at 10:50AM",Husband dies of little-known disease caused by deer tick in Pennsylvania,http://abc7ny.com/health/husband-dies-of-little-known-disease-caused-by-deer-tick/2442895/,A Pennsylvania woman is sharing her family's story on how she lost her husband to a disease she'd never heard of that is spread by ticks.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 11:06AM",Governor Cuomo heads to Puerto Rico to help with hurricane recovery efforts,http://abc7ny.com/gov-cuomo-heads-to-puerto-rico-to-help-with-hurricane-recovery/2441036/,The Democratic governor said that New York will be delivering emergency supplies on a plane donated by JetBlue and providing specialists to help repair the island's devastated power structure.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 11:26AM",Customer sparks chain reaction of kindness at McDonald's drive-thru,http://abc7ny.com/society/chain-reaction-of-kindness-at-mcdonalds-drive-thru/2442989/,"A single, random act of kindness sparked a chain reaction at a McDonald's in Mississippi.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 11:28AM",TV viewers alarmed by apocalyptic emergency alert: 'Extremely violent time will come',http://abc7ny.com/entertainment/tv-viewers-alarmed-by-apocalyptic-emergency-alert/2442985/,Some television viewers in southern California were startled when an apocalyptic emergency alert flashed on their screens.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 11:32AM",Rescuers find more survivors in rubble of Mexico earthquake,http://abc7ny.com/rescuers-find-more-survivors-in-rubble-of-mexico-earthquake/2442141/,"Survivors are still being pulled from rubble in Mexico City as rescue operations stretch into a fourth day Friday, spurring hope among desperate relatives gathered at the sites of buildings collapsed by a magnitude 7.1 earthquake.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 11:35AM",Details revealed about woman allegedly killed by naked boyfriend in front of home,http://abc7ny.com/details-revealed-about-woman-allegedly-killed-by-naked-bf/2443032/,"The family of a young woman who was beaten to death earlier this week are not only grieving for her, but also for her accused killer.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 11:39AM",Prosecutors: Lawmaker spent $51K on online psychic,http://abc7ny.com/politics/prosecutors-lawmaker-spent-$51k-on-online-psychic/2443044/,Rep. Dawnna Dukes is due to face misdemeanor corruption charges at an Oct. 16 trial.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 11:39AM",Puerto Rico faces weeks without electricity following Hurricane Maria,http://abc7ny.com/weather/puerto-rico-faces-weeks-without-electricity-following-hurricane-maria/2442211/,"Two days after Maria ravaged Puerto Rico, flooding towns, crushing homes and killing at least two people, millions on the island faced the dispiriting prospect of weeks and perhaps months without electricity.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 11:42AM",Hispanic Heritage Month: Honoring Unsung Leaders,http://abc7ny.com/society/hispanic-heritage-month-honoring-unsung-leaders/2439780/,"As part of Hispanic Heritage Month, we are helping honor unsung leaders in the Latino community.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 11:45AM","Police: Dad kills baby, toddler sons, set house on fire in murder-suicide in Illinois",http://abc7ny.com/police-dad-kills-baby-sons-set-house-on-fire-in-murder-suicide/2443110/,"Authorities in Bloomington, Illinois, say a 33-year-old man hid his family's cellphones, killed his two children and intentionally set a house fire before hanging himself.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 11:52AM","Father left with questions, heartbreak following suspicious death of toddler son",http://abc7ny.com/dad-left-with-questions-heartbreak-after-suspicious-death-of-son/2443113/,"Homicide detectives are calling the toddler's death suspicious, after he was found unresponsive Wednesday morning, in an apartment in Calwa, California.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 11:59AM",Killer freed from prison charged in new murder; victim's family wants answers,http://abc7ny.com/killer-freed-from-prison-charged-in-new-murder/2443129/,"For ex-con murderer Douglas Askew, history repeated itself according to police and prosecutors in Illinois.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 12:13PM",Family dog mistaken as a coyote. shot by hunter,http://abc7ny.com/pets-animals/family-dog-mistaken-as-a-coyote-shot-by-hunter-/2442851/,A Huntington County family wants answers after their dog was shot with a crossbow after being mistaken for a coyote Wednesday.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 12:13PM",New Exhibit at the Queens Museum Showcases What New York Could Have Been,http://abc7ny.com/entertainment/its-new-york-city-like-youve-never-seen-before/2440118/,"""Never Built New York"" invites viewers to take a look at different prints, models, animations and installations featuring Manhattan as you have never seen it before.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 12:14PM",Danone Nations Cup Final Comes to the U.S. for the First Time,http://abc7ny.com/sports/danone-nations-cup-final-comes-to-the-us-for-the-first-time-/2310542/,"Each year the Danone Nations Cup, hosted by leading global food company Danone, brings together millions of children ages ten to twelve worldwide to compete in the largest youth soccer tournament for the age range. This year the final is coming to the U.S. for the first time!  It features an inaugural girl's tournament, giving female players the chance to play against internationally recognized teams. 

Nearly 500 players take to the field at New Jersey's Red Bull Arena on September 24th, and multi-platinum selling band DNCE will perform.

Join an unforgettable day of family fun, and celebrate worldwide camaraderie. For tickets and more, visit www.danonenationscup.com.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 12:19PM","Family dog mistaken as a coyote, shot by hunter",http://abc7ny.com/pets-animals/family-dog-mistaken-as-a-coyote-shot-by-hunter/2442851/,Elizabeth Mongno says she was walking her 1-year-old Husky named Tonka when the dog ran off after a deer near their home in Readington.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 12:30PM","Sandy Kenyon reviews: ""Battle of The Sexes""",http://abc7ny.com/entertainment/sandy-kenyon-reviews-battle-of-the-sexes-/2442922/,"The ""Battle Of The Sexes"" played out in prime time back in 1973 after a former male tennis champ claimed he could easily beat the number one female tennis player in the world.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 12:45PM",New Exhibit at the Queens Museum Showcases What New York Could Have Been,http://abc7ny.com/entertainment/see-nyc-like-never-before-thanks-to-never-built-new-york/2440118/,"""Never Built New York"" invites viewers to take a look at different prints, models, animations and installations featuring Manhattan as you have never seen it before.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 12:53PM",Manslaughter charges dropped against son of former de Blasio aide Rachel Noerdlinger,http://abc7ny.com/charges-dropped-against-son-of-former-nyc-mayoral-aide/2442346/,Manslaughter charges were dropped against the son of former New York City mayoral aide Rachel Noerdlinger in connection with a fatal stabbing in New Jersey.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 12:54PM",New Exhibit at the Queens Museum Showcases What New York Could Have Been,http://abc7ny.com/entertainment/up-close-with-the-never-built-new-york/2440118/,"""Never Built New York"" invites viewers to take a look at different prints, models, animations and installations featuring Manhattan as you have never seen it before.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 01:06PM",Police: Pantless home intruder wearing robe watched girl sleep in CT,http://abc7ny.com/police-pantless-intruder-wearing-robe-watched-girl-sleep/2443335/,Fairfield police said 36-year-old Eric Kusheba entered the home by cutting a screen. He then went into the bedroom where a young girl was sleeping.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 01:24PM",Eyewitness News Update,http://abc7ny.com/community-events/eyewitness-news-update/2443392/,Get the day's news stories and your AccuWeather forecast.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 01:28PM","To honor her father's legacy, engineer becomes artist",http://abc7ny.com/society/engineer-becomes-artist-to-honor-fathers-legacy/2436991/,A daughter decided to leave her career in engineering to honor her late father's legacy in the arts.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 01:28PM",Sandy Kenyon reviews 'Battle of The Sexes',http://abc7ny.com/entertainment/sandy-kenyon-reviews-battle-of-the-sexes/2442922/,"The ""Battle Of The Sexes"" played out in prime time back in 1973 after a former male tennis champ claimed he could easily beat the number one female tennis player in the world.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 01:30PM",Danone Nations Cup: Best of 2016 World Championships,http://abc7ny.com/sports/danone-nations-cup-best-of-2016-world-championships/2443400/,Highlights from the 2016 championship.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 01:30PM",New exhibit at the Queens Museum showcases what New York could have been,http://abc7ny.com/entertainment/new-york-city-totally-re-imagined-and-brought-to-life/2440118/,"""Never Built New York"" invites viewers to take a look at different prints, models, animations and installations featuring Manhattan as you have never seen it before.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 01:31PM",Danone Nations Cup: By the Numbers,http://abc7ny.com/sports/danone-nations-cup-by-the-numbers/2443404/,See how far and wide the Danone Nations Cup games reach!,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 01:32PM",Danone Nations Cup: The 2017 USA Team Speaks,http://abc7ny.com/sports/danone-nations-cup-the-2017-usa-team-speaks/2443409/,Hear from the players of the US team in the 2017 Danone Nations Cup finals.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 01:32PM",Health care vote looms as Republicans try to repeal Affordable Care Act,http://abc7ny.com/health-care-vote-looms-as-gop-tries-to-repeal-obamacare/2443286/,"The pressure is on Republicans, in a last-ditch effort to repeal the Affordable Care Act and replace it with the Graham-Cassidy bill.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 01:49PM",Can't get in touch with your family in Puerto Rico? Here's what you can do,http://abc7ny.com/cant-get-in-touch-with-family-in-pr-heres-what-you-can-do/2443447/,"If you have not been able to contact your loved ones in Puerto Rico after Hurricane Maria, here's what you can do:",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 02:01PM",Drone hits military chopper over Staten Island,http://abc7ny.com/drone-hits-military-chopper-over-staten-island-/2443487/,An army black hawk helicopter was struck by a drone at approximately 500 feet over a residential neighborhood on Staten Island.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 02:10PM","Rapture is coming on Sept. 23, conspiracy theorist claims",http://abc7ny.com/heres-why-some-claim-the-world-will-end-on-saturday/2428453/,"You might have seen conspiracy theories in your newsfeed that the world will end on Saturday. Where did the idea come from, and why Sept. 23?",abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 02:15PM","Sen. McCain says no to latest GOP health care bill, likely fatal blow",http://abc7ny.com/politics/mccain-says-no-to-latest-gop-health-care-bill-likely-fatal-blow-/2442238/,Sen. John McCain says he won't vote for the Republican bill repealing the Obama health care law. His statement likely deals a fatal blow to the last-gasp GOP measure in a Senate showdown expected next week.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"September 22, 2017 at 02:20PM","Collection of relief supplies underway in NYC for hurricane, earthquake victims",http://abc7ny.com/where-to-drop-off-supplies-for-hurricane-earthquake-victims/2443491/,Two business organizations are teaming up in the wake of the two most recent natural disasters.,abc7ny.com RSS Feed,http://abc7ny.com/feed
